order_id,customer_id,ship_mode,ship_date,address_id
CA-2017-110884,SH-20395,Standard Class,3/12/2017,2425
US-2014-161613,MC-17605,Second Class,12/3/2014,2426
US-2014-146353,JE-15610,Second Class,10/16/2014,2427
CA-2014-133809,MS-17530,Second Class,11/23/2014,2428
CA-2017-127306,BH-11710,Standard Class,1/18/2017,2429
CA-2015-161830,ME-17725,Second Class,9/26/2015,2430
CA-2017-163125,MB-17305,Second Class,10/11/2017,2431
CA-2016-160304,BM-11575,Standard Class,1/7/2016,2432
CA-2017-101728,SC-20575,Standard Class,8/23/2017,2433
CA-2017-114055,MH-18115,Second Class,12/29/2017,2434
CA-2017-126438,AR-10345,First Class,9/13/2017,2435
CA-2017-117653,MO-17500,Standard Class,10/23/2017,2436
CA-2017-143245,AD-10180,Standard Class,12/6/2017,2437
US-2014-138828,KD-16345,First Class,9/3/2014,2438
CA-2017-143651,FM-14215,Standard Class,3/30/2017,2439
CA-2015-106978,ZC-21910,Standard Class,10/4/2015,2440
CA-2015-155124,KS-16300,Standard Class,3/21/2015,2441
CA-2017-150931,DP-13390,Standard Class,1/13/2017,2442
CA-2014-157147,BD-11605,Standard Class,1/18/2014,2443
CA-2015-156482,IL-15100,Standard Class,2/13/2015,2444
CA-2017-106782,LP-17095,Standard Class,12/27/2017,2445
CA-2016-151372,JH-15985,First Class,9/6/2016,2446
CA-2014-102085,JD-16015,Standard Class,10/9/2014,2447
CA-2017-107125,BD-11320,Standard Class,12/2/2017,2448
CA-2016-125815,DL-13330,Second Class,11/1/2016,2449
CA-2015-144190,NC-18415,Standard Class,6/13/2015,2450
CA-2017-117926,AS-10225,Second Class,12/12/2017,2451
CA-2015-153906,MS-17980,Standard Class,3/20/2015,2452
CA-2014-160262,TS-21205,Second Class,6/13/2014,2453
CA-2015-127607,JK-15730,Standard Class,3/26/2015,2454
CA-2016-166226,TC-21535,Standard Class,11/22/2016,2455
CA-2014-156587,AB-10015,First Class,3/8/2014,2456
CA-2016-141180,DP-13000,Second Class,5/19/2016,2457
CA-2015-109708,CY-12745,Second Class,5/28/2015,2458
CA-2015-122406,BE-11455,Second Class,8/5/2015,2459
US-2016-153815,KL-16555,First Class,11/9/2016,2460
CA-2016-164896,PS-19045,Standard Class,11/12/2016,2461
CA-2015-142202,JR-16210,Second Class,9/23/2015,2462
CA-2015-165050,AH-10210,First Class,12/9/2015,2463
US-2016-131114,RW-19630,Second Class,12/13/2016,2464
CA-2014-160066,AH-10075,Standard Class,11/22/2014,2465
CA-2016-109925,IM-15070,Second Class,11/10/2016,2466
CA-2015-160696,CK-12760,Standard Class,9/10/2015,2467
CA-2014-125171,AG-10390,Same Day,9/3/2014,2468
CA-2016-149279,CL-12700,Standard Class,4/28/2016,2469
CA-2017-107321,AW-10930,Standard Class,9/4/2017,2470
US-2017-122714,HG-14965,Standard Class,12/13/2017,2471
CA-2015-153038,RB-19645,Standard Class,12/25/2015,2472
CA-2014-132227,SZ-20035,Standard Class,11/10/2014,2473
CA-2017-155824,KS-16300,Standard Class,3/15/2017,2474
CA-2016-129238,SC-20050,Standard Class,2/4/2016,2475
CA-2017-159688,AB-10060,Standard Class,5/12/2017,2476
CA-2016-136126,EH-14125,Same Day,5/24/2016,2477
CA-2016-155033,CC-12475,Standard Class,10/12/2016,2478
CA-2014-156006,TM-21010,Second Class,5/2/2014,2479
CA-2015-158659,SC-20695,Second Class,11/14/2015,2480
CA-2015-169796,Dp-13240,Standard Class,11/14/2015,2481
CA-2015-102876,LR-17035,Standard Class,9/14/2015,2482
US-2017-139647,TS-21370,First Class,5/13/2017,2483
US-2017-160465,SW-20350,Standard Class,7/26/2017,2484
CA-2014-153850,TH-21100,Standard Class,11/29/2014,2485
CA-2014-127558,SS-20410,First Class,11/18/2014,2486
CA-2017-136511,MZ-17515,Second Class,3/25/2017,2487
CA-2016-133795,JE-15475,Standard Class,12/24/2016,2488
US-2017-130953,RF-19735,Standard Class,8/3/2017,2489
CA-2014-151792,CV-12295,Second Class,9/7/2014,2490
CA-2017-139304,VG-21790,Standard Class,2/2/2017,2491
CA-2016-155166,BB-11545,Standard Class,1/2/2017,2492
CA-2015-103954,HR-14770,Second Class,8/13/2015,2493
CA-2014-169803,SC-20260,Standard Class,4/12/2014,2494
CA-2017-141719,EG-13900,Second Class,11/21/2017,2495
CA-2015-136469,TS-21370,First Class,7/12/2015,2496
CA-2016-158694,AI-10855,Second Class,11/13/2016,2497
US-2014-104759,DD-13570,Standard Class,4/4/2014,2498
CA-2015-150511,AB-10060,Standard Class,9/24/2015,2499
CA-2015-134922,KB-16240,Standard Class,11/11/2015,2500
US-2017-120607,JC-15775,Same Day,5/19/2017,2501
CA-2015-141243,AH-10465,Second Class,1/8/2015,2502
CA-2015-162166,NM-18520,First Class,9/11/2015,2503
CA-2016-120796,CS-11950,Standard Class,4/7/2016,2504
CA-2016-109722,TP-21130,Second Class,12/7/2016,2505
CA-2015-136798,DL-12925,Standard Class,5/12/2015,2506
CA-2017-122196,CA-12265,First Class,9/24/2017,2507
CA-2017-142090,SC-20380,Standard Class,12/7/2017,2508
CA-2017-160934,TT-21460,Standard Class,1/19/2017,2509
CA-2014-124478,MA-17560,Standard Class,8/12/2014,2510
CA-2015-145485,JM-16195,Same Day,11/5/2015,2511
CA-2017-151071,MB-18085,Second Class,4/29/2017,2512
CA-2014-134572,SV-20365,Second Class,4/22/2014,2513
CA-2017-143217,CG-12040,Standard Class,11/17/2017,2514
US-2017-133312,BD-11500,Standard Class,11/29/2017,2515
US-2015-137533,JK-15640,Same Day,12/18/2015,2516
CA-2016-155138,JM-15580,Standard Class,9/12/2016,2517
CA-2016-108350,SC-20230,Second Class,6/9/2016,2518
CA-2015-144302,ME-17320,Standard Class,6/23/2015,2519
CA-2015-109001,KN-16390,Standard Class,3/9/2015,2520
CA-2017-132738,HM-14860,First Class,8/7/2017,2521
CA-2017-156720,JM-15580,Standard Class,1/3/2018,2522
CA-2015-119102,KH-16690,Standard Class,5/27/2015,2523
US-2014-140452,BK-11260,Standard Class,12/10/2014,2524
CA-2015-141936,PN-18775,Standard Class,8/12/2015,2525
CA-2014-158442,AZ-10750,Same Day,3/17/2014,2526
CA-2015-167374,GM-14500,Second Class,3/30/2015,2527
CA-2014-116568,BM-11785,Standard Class,12/20/2014,2528
CA-2015-147102,NH-18610,Standard Class,9/26/2015,2529
CA-2017-132213,PN-18775,First Class,4/26/2017,2530
CA-2014-138450,EH-13765,Standard Class,10/22/2014,2531
CA-2015-153073,HA-14905,Same Day,11/13/2015,2532
CA-2016-147970,AB-10150,Second Class,2/2/2016,2533
CA-2016-150658,MS-17365,Standard Class,11/22/2016,2534
CA-2017-125640,DD-13570,Standard Class,7/29/2017,2535
CA-2017-154137,MT-17815,Standard Class,11/17/2017,2536
CA-2015-127173,GM-14500,Standard Class,10/3/2015,2537
CA-2014-149538,KB-16585,Standard Class,4/8/2014,2538
CA-2014-160766,DM-13015,Same Day,9/14/2014,2539
CA-2017-146626,BP-11185,Standard Class,1/5/2018,2540
CA-2015-123330,EP-13915,Standard Class,6/27/2015,2541
CA-2017-155607,FG-14260,Standard Class,11/30/2017,2542
CA-2016-151323,AB-10255,Standard Class,10/28/2016,2543
CA-2015-146696,RD-19480,Standard Class,12/19/2015,2544
CA-2016-128972,TS-21430,Standard Class,11/17/2016,2545
CA-2017-128335,JA-15970,Standard Class,10/5/2017,2546
CA-2015-154886,SW-20455,Standard Class,11/12/2015,2547
CA-2016-111213,FP-14320,Standard Class,4/5/2016,2548
CA-2017-161333,JL-15835,Standard Class,2/7/2017,2549
CA-2017-128734,JL-15175,Standard Class,12/31/2017,2550
CA-2014-141796,JG-15160,Same Day,6/21/2014,2551
CA-2017-125101,SH-19975,Second Class,3/10/2017,2552
CA-2017-169929,LS-17200,First Class,9/28/2017,2553
US-2014-121566,CS-11860,Standard Class,7/6/2014,2554
US-2015-124219,KW-16570,First Class,8/8/2015,2555
CA-2017-163006,GH-14410,Second Class,7/4/2017,2556
CA-2015-156146,AG-10495,Second Class,10/30/2015,2557
CA-2014-111192,TS-21430,Standard Class,8/5/2014,2558
CA-2016-115378,AJ-10945,Second Class,11/23/2016,2559
CA-2015-161627,SJ-20215,Standard Class,7/11/2015,2560
CA-2014-121006,SC-20020,Standard Class,11/16/2014,2561
CA-2016-122903,LA-16780,Second Class,5/29/2016,2562
CA-2015-107741,FC-14335,First Class,3/10/2015,2563
CA-2017-106432,CA-12265,Standard Class,10/24/2017,2564
CA-2016-148908,JH-15985,First Class,11/8/2016,2565
CA-2016-123015,AJ-10795,Standard Class,12/30/2016,2566
US-2015-120502,BT-11395,Standard Class,4/19/2015,2567
CA-2017-108749,DJ-13510,First Class,9/15/2017,2568
CA-2017-163335,AG-10675,First Class,9/27/2017,2569
CA-2015-134719,JD-15790,Standard Class,10/15/2015,2570
US-2015-154389,EH-14125,Standard Class,12/3/2015,2571
CA-2015-115567,ZC-21910,Standard Class,9/18/2015,2572
US-2017-136679,XP-21865,Standard Class,11/18/2017,2573
US-2017-141943,DK-12985,Standard Class,5/9/2017,2574
CA-2014-101560,CS-12250,Second Class,12/1/2014,2575
CA-2014-159709,AI-10855,Standard Class,5/15/2014,2576
CA-2016-103982,AA-10315,Standard Class,3/8/2016,2577
CA-2015-142454,RE-19450,Standard Class,8/19/2015,2578
CA-2015-102015,TM-21010,Standard Class,9/18/2015,2579
CA-2015-156755,YS-21880,Standard Class,1/18/2015,2580
CA-2015-130876,AZ-10750,Second Class,5/16/2015,2581
CA-2016-145898,CM-12445,Same Day,9/26/2016,2582
US-2017-159562,JB-16000,Standard Class,9/15/2017,2583
CA-2017-134635,NS-18640,Second Class,4/17/2017,2584
CA-2017-167080,LC-16930,Standard Class,6/14/2017,2585
CA-2017-145653,CA-12775,Same Day,9/1/2017,2586
CA-2014-140487,SR-20425,Standard Class,6/20/2014,2587
CA-2017-117401,PP-18955,Second Class,5/22/2017,2588
US-2017-109582,JM-15865,Second Class,9/17/2017,2589
CA-2016-119865,AS-10090,Standard Class,6/26/2016,2590
US-2014-147648,LS-16975,Standard Class,12/1/2014,2591
CA-2017-124436,SA-20830,Second Class,3/22/2017,2592
CA-2014-115084,LS-17200,Standard Class,10/22/2014,2593
CA-2017-131037,TM-21490,First Class,8/23/2017,2594
CA-2016-111143,TT-21265,First Class,11/22/2016,2595
CA-2014-166744,DN-13690,Standard Class,9/24/2014,2596
CA-2016-116561,EB-14110,Standard Class,9/17/2016,2597
CA-2016-110730,CM-11815,Second Class,9/26/2016,2598
CA-2017-146367,HM-14860,Standard Class,8/8/2017,2599
CA-2016-149454,KM-16375,First Class,7/26/2016,2600
CA-2016-156265,BF-11020,Second Class,8/4/2016,2601
US-2015-168914,JE-15745,Standard Class,5/27/2015,2602
US-2017-110989,EJ-14155,Second Class,11/5/2017,2603
CA-2015-106215,BN-11470,Standard Class,4/21/2015,2604
US-2016-169369,EC-14050,Standard Class,12/18/2016,2605
CA-2015-132318,TT-21220,First Class,11/2/2015,2606
US-2014-131982,NP-18685,Second Class,3/11/2014,2607
CA-2015-125185,AH-10195,Second Class,3/7/2015,2608
CA-2016-130078,CC-12145,Standard Class,8/14/2016,2609
US-2017-114034,DL-13315,Standard Class,1/8/2017,2610
US-2017-115595,XP-21865,First Class,10/11/2017,2611
CA-2017-158722,MA-17560,Standard Class,10/26/2017,2612
CA-2014-105165,SZ-20035,First Class,9/10/2014,2613
CA-2017-147452,CS-11845,First Class,10/3/2017,2614
US-2017-114657,MH-18115,Standard Class,11/21/2017,2615
CA-2017-144484,CB-12025,Same Day,9/11/2017,2616
CA-2017-125913,JO-15145,Same Day,1/16/2017,2617
US-2016-158309,PA-19060,First Class,11/29/2016,2618
CA-2015-162887,SV-20785,Second Class,11/9/2015,2619
CA-2017-147333,KL-16555,Standard Class,12/20/2017,2620
CA-2014-113859,BC-11125,Standard Class,9/17/2014,2621
CA-2014-159681,PO-18850,Standard Class,12/13/2014,2622
US-2017-104094,AG-10675,Standard Class,9/11/2017,2623
CA-2017-152709,DB-13210,Standard Class,10/12/2017,2624
CA-2015-105158,SP-20860,Standard Class,9/10/2015,2625
CA-2014-133424,Dl-13600,Standard Class,4/4/2014,2626
CA-2017-105991,LH-17020,First Class,5/6/2017,2627
US-2017-136784,AD-10180,Standard Class,5/5/2017,2628
CA-2014-146283,KT-16465,Standard Class,9/15/2014,2629
CA-2017-151218,PJ-19015,First Class,6/23/2017,2630
CA-2015-111073,MC-18100,Standard Class,12/30/2015,2631
CA-2017-144883,BO-11350,Standard Class,8/19/2017,2632
CA-2017-142174,DP-13000,Standard Class,3/9/2017,2633
CA-2017-108791,TM-21490,Standard Class,7/31/2017,2634
CA-2016-106656,DV-13045,First Class,9/26/2016,2635
CA-2016-113831,AH-10690,Standard Class,6/3/2016,2636
US-2014-139500,AB-10165,Standard Class,11/20/2014,2637
US-2014-166310,JS-15940,First Class,9/23/2014,2638
US-2016-168410,BV-11245,Standard Class,2/26/2016,2639
CA-2017-131254,NC-18415,First Class,11/21/2017,2640
CA-2016-123414,SU-20665,Standard Class,8/27/2016,2641
CA-2017-137876,DJ-13510,Standard Class,5/5/2017,2642
CA-2016-154060,DL-12865,Standard Class,5/8/2016,2643
US-2017-162558,Dp-13240,First Class,10/5/2017,2644
CA-2017-134439,TM-21010,Second Class,9/23/2017,2645
CA-2015-119508,TZ-21580,Standard Class,12/9/2015,2646
CA-2015-152681,SC-20260,Standard Class,1/22/2015,2647
CA-2014-130813,LS-17230,Second Class,1/8/2014,2648
CA-2015-120320,MV-18190,Standard Class,3/9/2015,2649
CA-2016-111941,BD-11620,Second Class,12/28/2016,2650
CA-2016-123120,CV-12295,Standard Class,9/8/2016,2651
CA-2014-103331,KB-16315,Standard Class,9/1/2014,2652
CA-2015-169278,ME-18010,Standard Class,5/25/2015,2653
CA-2017-111577,AJ-10780,Standard Class,10/21/2017,2654
CA-2015-146486,DV-13465,Second Class,11/14/2015,2655
US-2014-168501,JK-15325,Standard Class,11/27/2014,2656
CA-2015-112053,SH-20395,Second Class,10/13/2015,2657
CA-2017-108539,SC-20725,Second Class,3/23/2017,2658
CA-2015-149811,CS-12250,Standard Class,1/10/2015,2659
US-2017-103814,LH-16900,Standard Class,12/16/2017,2660
CA-2016-123932,YC-21895,Standard Class,9/12/2016,2661
US-2016-101616,CY-12745,First Class,9/6/2016,2662
CA-2014-113768,AH-10030,Standard Class,5/19/2014,2663
CA-2016-138037,AR-10540,Standard Class,10/3/2016,2664
CA-2014-150490,SS-20590,Standard Class,8/11/2014,2665
US-2017-126060,DW-13585,Standard Class,4/18/2017,2666
CA-2017-100951,NC-18625,First Class,6/10/2017,2667
CA-2016-122017,CD-11920,Standard Class,1/2/2017,2668
CA-2014-123477,DW-13195,Second Class,1/21/2014,2669
CA-2016-107790,EH-13990,Standard Class,11/24/2016,2670
CA-2017-158071,BD-11320,Standard Class,6/15/2017,2671
CA-2017-147403,KH-16630,First Class,9/13/2017,2672
US-2017-136721,NH-18610,Standard Class,4/12/2017,2673
CA-2015-118738,AG-10495,Standard Class,10/30/2015,2674
CA-2017-134152,RP-19855,Standard Class,5/31/2017,2675
CA-2014-125542,NB-18655,First Class,12/7/2014,2676
CA-2016-136021,JM-15580,Standard Class,8/18/2016,2677
CA-2016-149195,DM-13525,Second Class,9/7/2016,2678
CA-2017-161410,CC-12220,Standard Class,7/3/2017,2679
CA-2017-152786,GA-14725,Standard Class,3/17/2017,2680
CA-2017-164707,CV-12805,Second Class,2/21/2017,2681
CA-2017-163874,NC-18535,Second Class,11/12/2017,2682
US-2014-123183,GR-14560,Standard Class,11/25/2014,2683
CA-2014-104829,JG-15805,Second Class,11/21/2014,2684
US-2016-147340,EB-13750,Same Day,9/24/2016,2685
CA-2016-145492,MC-17605,Standard Class,11/27/2016,2686
CA-2016-163202,BM-11650,Standard Class,10/2/2016,2687
CA-2016-117681,HF-14995,Standard Class,4/14/2016,2688
CA-2017-132262,ML-18265,First Class,9/23/2017,2689
CA-2017-123043,AH-10195,Standard Class,8/29/2017,2690
US-2016-143280,TZ-21580,Standard Class,2/26/2016,2691
CA-2017-108854,DM-13345,Standard Class,12/14/2017,2692
CA-2017-166856,TS-21505,Standard Class,9/22/2017,2693
CA-2016-153157,TB-21625,First Class,9/14/2016,2694
US-2017-125647,LC-16870,Standard Class,9/28/2017,2695
CA-2014-132542,AM-10360,Second Class,10/8/2014,2696
CA-2015-110877,JE-15715,First Class,10/26/2015,2697
US-2016-151827,CS-11950,Second Class,4/2/2016,2698
US-2016-163258,PF-19225,Standard Class,1/2/2017,2699
CA-2017-103009,PJ-18835,Second Class,11/5/2017,2700
US-2017-120649,JF-15490,Standard Class,1/26/2017,2701
CA-2016-153598,NM-18520,First Class,12/6/2016,2702
US-2016-108497,MH-17290,Same Day,6/14/2016,2703
CA-2016-113096,SZ-20035,First Class,9/4/2016,2704
CA-2014-136861,PR-18880,First Class,9/7/2014,2705
CA-2017-117422,FC-14245,Standard Class,10/25/2017,2706
CA-2017-129707,LH-16750,Standard Class,4/29/2017,2707
CA-2015-160171,RM-19675,Standard Class,10/24/2015,2708
CA-2014-103317,DM-13525,First Class,7/8/2014,2709
CA-2016-167115,EH-14185,Standard Class,4/9/2016,2710
US-2017-153633,TC-21295,Second Class,11/18/2017,2711
CA-2017-155929,AI-10855,Standard Class,9/13/2017,2712
CA-2015-148712,JM-15535,Standard Class,4/23/2015,2713
CA-2016-128307,BE-11335,Standard Class,7/29/2016,2714
US-2016-127425,DR-12880,Standard Class,8/31/2016,2715
US-2014-119081,TA-21385,Standard Class,9/19/2014,2716
CA-2016-140613,KN-16705,Standard Class,7/29/2016,2717
US-2017-108700,PJ-18835,Standard Class,5/23/2017,2718
CA-2017-160962,MC-17605,Standard Class,5/2/2017,2719
CA-2017-130631,BS-11755,Standard Class,1/2/2018,2720
CA-2017-116680,PK-19075,Second Class,9/6/2017,2721
US-2014-107405,TS-21205,Standard Class,3/25/2014,2722
CA-2017-101574,BD-11725,Standard Class,10/4/2017,2723
CA-2014-146591,TS-21340,First Class,1/20/2014,2724
CA-2014-107706,ST-20530,Second Class,2/19/2014,2725
CA-2016-122448,DB-13210,Standard Class,6/14/2016,2726
CA-2014-132451,KF-16285,First Class,9/27/2014,2727
CA-2016-158547,JM-16195,Standard Class,6/4/2016,2728
CA-2017-116946,TS-21505,Standard Class,12/23/2017,2729
CA-2017-121741,YC-21895,Same Day,12/26/2017,2730
CA-2017-169691,Dp-13240,First Class,6/18/2017,2731
CA-2016-121356,SJ-20500,Standard Class,11/24/2016,2732
CA-2014-101770,KB-16240,Standard Class,4/4/2014,2733
CA-2017-105487,CS-12250,Standard Class,10/14/2017,2734
CA-2017-148999,EB-13870,Standard Class,2/4/2017,2735
CA-2014-107573,PB-19150,Standard Class,12/17/2014,2736
CA-2015-156608,MT-18070,Standard Class,10/29/2015,2737
CA-2017-134495,BF-11020,Second Class,4/4/2017,2738
CA-2017-164098,CG-12520,First Class,1/27/2017,2739
CA-2014-105249,DH-13675,Same Day,11/28/2014,2740
CA-2015-113523,SC-20440,Standard Class,9/8/2015,2741
CA-2017-117821,HG-15025,Standard Class,6/16/2017,2742
CA-2017-164378,MM-18055,Second Class,7/18/2017,2743
CA-2017-127782,TH-21115,Standard Class,11/6/2017,2744
US-2016-162026,JE-15745,Same Day,10/8/2016,2745
CA-2016-150000,PG-18820,Standard Class,4/14/2016,2746
CA-2015-168529,MB-17305,Standard Class,10/12/2015,2747
US-2017-152569,JD-16015,Standard Class,5/20/2017,2748
US-2014-137680,JH-15430,Standard Class,3/2/2014,2749
CA-2015-103177,EN-13780,First Class,6/1/2015,2750
US-2016-138408,KC-16255,Second Class,11/21/2016,2751
CA-2017-117667,MS-17980,Standard Class,12/9/2017,2752
CA-2016-110982,CK-12205,First Class,6/7/2016,2753
CA-2016-147123,SJ-20125,First Class,12/12/2016,2754
CA-2017-154501,EA-14035,Standard Class,5/5/2017,2755
CA-2017-166933,MG-17890,Standard Class,4/28/2017,2756
CA-2015-142055,AB-10255,First Class,5/10/2015,2757
CA-2015-137106,SC-20260,Standard Class,4/4/2015,2758
CA-2017-136609,TB-21355,Standard Class,8/11/2017,2759
CA-2017-160885,JK-16090,Standard Class,12/6/2017,2760
US-2016-167472,CK-12595,First Class,6/7/2016,2761
CA-2015-120551,SS-20590,Standard Class,4/20/2015,2762
US-2017-150595,LE-16810,Standard Class,5/26/2017,2763
CA-2016-134936,ES-14080,Standard Class,12/25/2016,2764
CA-2017-102967,MG-17890,Standard Class,9/26/2017,2765
CA-2017-151008,JM-16195,First Class,9/8/2017,2766
CA-2014-159800,SG-20470,First Class,12/1/2014,2767
US-2014-159618,DB-12970,Standard Class,11/16/2014,2768
CA-2017-116113,JW-15220,Second Class,10/6/2017,2769
CA-2015-125066,KD-16495,Standard Class,12/18/2015,2770
US-2015-114741,IL-15100,Standard Class,12/10/2015,2771
CA-2017-133263,JE-15610,Second Class,4/2/2017,2772
CA-2017-157966,SU-20665,Same Day,3/13/2017,2773
CA-2014-151162,EA-14035,Standard Class,12/9/2014,2774
CA-2016-136686,RF-19840,Standard Class,12/16/2016,2775
CA-2017-137498,LC-17050,Second Class,9/14/2017,2776
CA-2017-163818,PS-18970,Standard Class,10/8/2017,2777
CA-2016-161158,PS-18970,Standard Class,5/13/2016,2778
CA-2014-116673,JO-15280,Second Class,12/19/2014,2779
CA-2017-105333,VP-21730,Standard Class,12/4/2017,2780
CA-2015-149993,GA-14725,First Class,3/20/2015,2781
CA-2014-168158,EM-14140,Standard Class,7/24/2014,2782
CA-2016-115224,DB-13615,Second Class,12/11/2016,2783
CA-2014-164742,ML-17395,Second Class,10/18/2014,2784
US-2017-108014,JH-15430,Standard Class,11/25/2017,2785
CA-2017-160325,BP-11095,Same Day,9/24/2017,2786
CA-2015-159779,SB-20185,Standard Class,9/29/2015,2787
CA-2017-151176,SV-20785,Standard Class,2/20/2017,2788
CA-2014-108903,DO-13435,Same Day,10/3/2014,2789
CA-2016-117919,TB-21355,Second Class,8/29/2016,2790
CA-2015-142475,BS-11380,Standard Class,12/7/2015,2791
CA-2016-134516,FM-14215,Standard Class,9/25/2016,2792
CA-2017-105193,JL-15835,Standard Class,3/31/2017,2793
CA-2015-168634,AF-10870,Standard Class,12/11/2015,2794
CA-2017-117198,BG-11035,Standard Class,9/5/2017,2795
CA-2015-145828,MB-17305,First Class,10/7/2015,2796
CA-2017-121027,HW-14935,Standard Class,8/22/2017,2797
CA-2016-147431,AB-10105,Standard Class,2/7/2016,2798
CA-2016-158001,JP-15460,Standard Class,8/27/2016,2799
CA-2017-125745,DV-13045,Standard Class,7/4/2017,2800
CA-2015-101154,CM-12190,First Class,9/21/2015,2801
US-2016-124163,SC-20695,Standard Class,9/30/2016,2802
CA-2016-121748,VW-21775,Second Class,10/28/2016,2803
CA-2014-126683,PP-18955,Second Class,10/1/2014,2804
CA-2017-148810,DR-12880,Standard Class,7/1/2017,2805
US-2016-146066,RB-19465,Second Class,8/23/2016,2806
CA-2014-127614,NF-18385,Standard Class,2/15/2014,2807
CA-2016-101742,CR-12580,Second Class,9/28/2016,2808
CA-2015-134943,SU-20665,First Class,12/6/2015,2809
CA-2017-123022,SC-20050,Standard Class,9/8/2017,2810
CA-2017-113208,ML-18040,Standard Class,4/2/2017,2811
CA-2014-154893,GM-14440,Standard Class,12/27/2014,2812
CA-2014-147900,JK-15640,Standard Class,9/28/2014,2813
CA-2017-106355,AT-10435,First Class,4/5/2017,2814
CA-2016-127985,DB-12910,Second Class,4/5/2016,2815
CA-2015-166604,AH-10690,Second Class,5/20/2015,2816
CA-2017-120719,SJ-20125,First Class,3/26/2017,2817
CA-2017-127117,HM-14860,Standard Class,4/19/2017,2818
CA-2015-104241,AG-10495,Standard Class,1/9/2015,2819
CA-2017-168179,JB-16000,Standard Class,11/7/2017,2820
CA-2017-142342,AJ-10795,Second Class,7/19/2017,2821
CA-2017-109099,MM-18280,Standard Class,10/11/2017,2822
US-2014-134187,TH-21235,Standard Class,11/11/2014,2823
CA-2016-145261,AH-10120,First Class,12/21/2016,2824
CA-2016-108875,CL-12700,Standard Class,10/1/2016,2825
CA-2016-141957,JG-15310,Same Day,7/21/2016,2826
CA-2016-142405,SE-20110,Standard Class,6/15/2016,2827
CA-2015-141012,TG-21640,Second Class,6/11/2015,2828
CA-2017-127922,SH-19975,Standard Class,11/3/2017,2829
CA-2016-146318,MC-17275,Standard Class,1/27/2016,2830
CA-2014-135993,PJ-18835,Standard Class,6/2/2014,2831
CA-2014-126802,ZC-21910,Standard Class,1/5/2015,2832
CA-2016-143924,SC-20680,Standard Class,8/3/2016,2833
CA-2016-141551,BP-11230,Standard Class,9/30/2016,2834
CA-2014-164315,RD-19585,Standard Class,4/8/2014,2835
CA-2015-131072,KL-16645,Same Day,11/5/2015,2836
CA-2014-131541,CK-12205,Same Day,7/28/2014,2837
CA-2015-119550,RB-19705,Standard Class,12/31/2015,2838
US-2015-138093,KM-16225,Standard Class,12/16/2015,2839
CA-2016-126165,AH-10465,Second Class,5/7/2016,2840
CA-2017-126123,AG-10765,Standard Class,10/18/2017,2841
CA-2016-143441,EB-14170,Same Day,11/5/2016,2842
CA-2017-148320,PG-18895,Standard Class,11/8/2017,2843
CA-2016-125661,CA-12055,First Class,11/26/2016,2844
US-2014-123519,SS-20875,Standard Class,12/21/2014,2845
CA-2014-155593,RP-19390,Standard Class,11/8/2014,2846
CA-2017-136000,SC-20440,Second Class,9/25/2017,2847
US-2015-160857,NW-18400,Standard Class,5/15/2015,2848
CA-2017-115805,KW-16435,Same Day,7/31/2017,2849
US-2014-143707,HR-14770,Standard Class,3/5/2014,2850
CA-2017-116939,AG-10900,Standard Class,9/29/2017,2851
CA-2015-124107,BM-11650,Second Class,10/12/2015,2852
CA-2017-126550,RD-19720,Second Class,4/2/2017,2853
CA-2015-138674,KB-16585,First Class,11/17/2015,2854
CA-2016-165820,DW-13585,Standard Class,9/30/2016,2855
CA-2014-103191,VG-21805,Standard Class,9/27/2014,2856
CA-2015-103933,DR-12880,First Class,9/27/2015,2857
CA-2015-110548,AH-10690,Standard Class,5/8/2015,2858
CA-2017-117324,JP-15520,Standard Class,12/13/2017,2859
CA-2017-143574,DR-12880,First Class,7/2/2017,2860
CA-2014-111773,JK-15625,Standard Class,7/3/2014,2861
CA-2014-148614,MV-17485,Standard Class,1/25/2014,2862
CA-2017-156139,BP-11155,Standard Class,1/6/2017,2863
US-2017-147886,DH-13075,First Class,3/31/2017,2864
CA-2016-113733,LH-16900,Standard Class,12/12/2016,2865
CA-2017-104913,DK-13090,Standard Class,11/22/2017,2866
CA-2014-145800,SS-20410,Standard Class,6/5/2014,2867
CA-2016-125850,FP-14320,Standard Class,1/28/2016,2868
CA-2016-118514,LC-17050,Standard Class,2/10/2016,2869
CA-2015-150749,AS-10240,Second Class,4/3/2015,2870
CA-2014-163748,HG-15025,Standard Class,10/18/2014,2871
CA-2015-119634,BW-11065,Standard Class,8/16/2015,2872
CA-2015-149300,BH-11710,First Class,11/23/2015,2873
US-2016-111528,JP-16135,Same Day,12/30/2016,2874
CA-2017-158169,JM-16195,First Class,8/15/2017,2875
CA-2015-162047,FH-14365,First Class,11/5/2015,2876
CA-2015-117772,MC-17575,Second Class,9/12/2015,2877
US-2014-126340,EB-13870,Standard Class,11/14/2014,2878
CA-2016-149685,PM-19135,Standard Class,10/15/2016,2879
CA-2017-126396,AR-10345,Second Class,9/12/2017,2880
CA-2015-154900,SS-20875,Standard Class,3/1/2015,2881
CA-2015-103835,SC-20440,Standard Class,9/28/2015,2882
CA-2015-158939,EA-14035,Standard Class,12/1/2015,2883
CA-2016-117408,TP-21130,Standard Class,9/6/2016,2884
